trt,plot,flag,tree,sample,rep,cluster,fruit
ctrl,10,pink/black,4,non-dest,5,18,3
ctrl,10,pink/black,4,non-dest,5,18,4
ctrl,10,pink/black,4,non-dest,5,18,5
ctrl,10,pink/black,4,non-dest,5,18,6
ctrl,10,pink/black,4,non-dest,5,19,1
ctrl,10,pink/black,4,non-dest,5,19,2
ctrl,10,pink/black,4,non-dest,5,19,3
ctrl,10,pink/black,4,non-dest,5,19,4
ctrl,10,pink/black,4,non-dest,5,19,5
ctrl,10,pink/black,4,non-dest,5,19,6
ctrl,10,pink/black,4,non-dest,5,20,1
ctrl,10,pink/black,4,non-dest,5,20,2
ctrl,10,pink/black,4,non-dest,5,20,3
ctrl,10,pink/black,4,non-dest,5,20,4
ctrl,10,pink/black,4,non-dest,5,20,5
ctrl,10,pink/black,4,non-dest,5,20,6
